iter	Accuracy	Logloss
5467	0.7199642023	0.5371292123
5468	0.7199790788	0.5371220158
5469	0.7199665512	0.5371175217
5470	0.7199806448	0.5371077248
5471	0.7200033511	0.5370989304
5472	0.7200002192	0.5370934605
5473	0.7200244915	0.5370887626
5474	0.7200503298	0.5370820382
5475	0.7200628574	0.537075148
5476	0.7200667723	0.5370655987
5477	0.7200730361	0.5370568428
5478	0.7200808659	0.5370511736
5479	0.7200965255	0.5370448228
5480	0.7201020063	0.5370409869
5481	0.7201035723	0.5370335116
5482	0.7201145339	0.5370267095
5483	0.7201192318	0.5370228903
5484	0.7201215807	0.5370174348
5485	0.7201505509	0.5370090812
5486	0.7201317594	0.5369988157
5487	0.7201552488	0.5369912498
5488	0.7201568147	0.5369874723
5489	0.7201568147	0.536981449
5490	0.7201771721	0.5369733671
5491	0.7201716913	0.5369690858
5492	0.7201842189	0.5369639242
5493	0.7202006615	0.5369594408
5494	0.7202014444	0.5369520972
5495	0.7201967466	0.5369475744
5496	0.7201936147	0.5369441324
5497	0.7202069253	0.5369368668
5498	0.7202225848	0.5369310183
5499	0.7202257167	0.5369284815
5500	0.7202311976	0.5369249153
5501	0.7202264997	0.5369192459
5502	0.7202429422	0.5369116607
5503	0.7202492061	0.5369005781
5504	0.7202437252	0.5368955167
5505	0.7202445082	0.5368881914
5506	0.7202484231	0.5368808054
5507	0.7202640826	0.5368639855
5508	0.7202742613	0.5368563773
5509	0.7202993166	0.5368490376
5510	0.7202930528	0.5368448221
5511	0.720286006	0.5368389733
5512	0.7203275038	0.5368270977
5513	0.7203243719	0.5368233096
5514	0.7203267208	0.5368186215
5515	0.7203361166	0.5368108058
5516	0.7203486442	0.536802356
5517	0.7203643037	0.5367974925
5518	0.7203682186	0.5367908815
5519	0.720390142	0.5367772591
5520	0.7204018867	0.5367658742
5521	0.7204026696	0.5367593431
5522	0.7204089335	0.5367521554
5523	0.7204011037	0.5367446067
5524	0.7204136313	0.5367317772
5525	0.7204097164	0.5367265439
5526	0.7204136313	0.536720207
5527	0.7204144143	0.5367160108
5528	0.72042381	0.5367113607
5529	0.7204285079	0.5367030435
5530	0.7204347717	0.5366982737
5531	0.7204347717	0.5366907414
5532	0.7204426015	0.5366846286
5533	0.7204543462	0.5366774927
5534	0.7204684397	0.5366726174
5535	0.7204668738	0.5366666906
5536	0.7204754865	0.5366607136
5537	0.7204833163	0.5366520883
5538	0.7204754865	0.5366473063
5539	0.7204731376	0.5366424638
5540	0.7204731376	0.5366384855
5541	0.7204731376	0.536631636
5542	0.7204723546	0.5366254619
5543	0.720459827	0.5366182925
5544	0.7204754865	0.5366065264
5545	0.7204880142	0.5366009452
5546	0.7204981929	0.5365959027
5547	0.720495844	0.5365910523
5548	0.7205122865	0.5365797271
5549	0.7205107205	0.5365757028
5550	0.7205185503	0.5365689216
5551	0.7205107205	0.5365652441
5552	0.7205334269	0.5365590134
5553	0.7205412566	0.536554831
5554	0.7205514354	0.5365474634
5555	0.7205686609	0.5365413092
5556	0.7205576992	0.5365364857
5557	0.7205678779	0.5365313651
5558	0.720596848	0.5365258089
5559	0.720598414	0.5365188482
5560	0.7206078097	0.5365079533
5561	0.7206485246	0.5364981582
5562	0.7206305161	0.5364892196
5563	0.7206289501	0.536480117
5564	0.7206140735	0.5364756064
5565	0.7206172055	0.5364654078
5566	0.7206305161	0.5364619724
5567	0.7206266012	0.5364566783
5568	0.7206594862	0.5364461881
5569	0.7206524394	0.5364358941
5570	0.7206610522	0.5364305012
5571	0.7206602692	0.5364240242
5572	0.720668882	0.5364187141
5573	0.7206547884	0.5364133594
5574	0.7206727969	0.5364041639
5575	0.7206571373	0.536399588
5576	0.7206649671	0.5363947733
5577	0.7206751458	0.5363913246
5578	0.7206931543	0.5363829491
5579	0.7206947202	0.5363732998
5580	0.7206939372	0.5363695031
5581	0.7207002011	0.5363638201
5582	0.7207182095	0.5363574402
5583	0.7207221244	0.5363516963
5584	0.7207354351	0.536346234
5585	0.7207401329	0.5363425108
5586	0.7207463967	0.5363384145
5587	0.7207683201	0.5363297666
5588	0.7207557925	0.5363221959
5589	0.7207518776	0.5363152854
5590	0.7207550095	0.5363115439
5591	0.7207800648	0.5363028735
5592	0.7207761499	0.5362982455
5593	0.7207636222	0.5362934734
5594	0.7207816307	0.5362873128
5595	0.7207784988	0.5362817336
5596	0.7207831967	0.536276229
5597	0.7207910265	0.5362728205
5598	0.7207855456	0.5362604316
5599	0.7207878945	0.536256784
5600	0.720807469	0.5362506999
5601	0.7207949413	0.5362448801
5602	0.7208121668	0.5362407712
5603	0.7208278264	0.536233683
5604	0.7208293923	0.5362253308
5605	0.7208333072	0.5362182983
5606	0.7208372221	0.5362135908
5607	0.7208513157	0.5362071592
5608	0.7208458349	0.5362020034
5609	0.7208724561	0.5361943829
5610	0.7208638434	0.5361855333
5611	0.7208544476	0.5361768245
5612	0.7208701072	0.5361651008
5613	0.7208693242	0.5361597744
5614	0.720877154	0.5361538102
5615	0.7208849837	0.5361483956
5616	0.7208826348	0.5361446871
5617	0.7208865497	0.5361376841
5618	0.7208802859	0.5361329699
5619	0.7208873327	0.536127368
5620	0.7208928135	0.536121594
5621	0.720910039	0.5361169716
5622	0.7209076901	0.5361129068
5623	0.7209139539	0.5361061794
5624	0.7209249156	0.5361004264
5625	0.7209374432	0.536095622
5626	0.7209390092	0.5360880733
5627	0.7209421411	0.5360832073
5628	0.7209374432	0.5360777527
5629	0.7209358773	0.536069257
5630	0.720946056	0.5360652764
5631	0.7209390092	0.5360561204
5632	0.7209390092	0.5360504007
5633	0.7209405751	0.5360402243
5634	0.7209437071	0.5360339105
5635	0.7209593666	0.5360292781
5636	0.7209601496	0.5360243919
5637	0.7209758091	0.5360194575
5638	0.7210016474	0.5360133005
5639	0.7210235708	0.5360076056
5640	0.721015741	0.5360008089
5641	0.7210227878	0.5359953831
5642	0.7210243537	0.5359915093
5643	0.7210220048	0.5359844234
5644	0.7210212218	0.5359759595
5645	0.7210118261	0.5359697136
5646	0.7210126091	0.5359638418
5647	0.7210126091	0.5359572712
5648	0.7210126091	0.5359542637
5649	0.7210055623	0.535947909
5650	0.7210274856	0.5359415173
5651	0.7210392303	0.5359323143
5652	0.7210431452	0.5359256789
5653	0.7210415792	0.5359208149
5654	0.7210635026	0.5359109623
5655	0.7210885579	0.5359007504
5656	0.7210869919	0.5358971128
5657	0.7210916898	0.5358879222
5658	0.7211010855	0.5358831752
5659	0.7211065664	0.5358754793
5660	0.7211065664	0.5358704949
5661	0.7211222259	0.5358613481
5662	0.7211237919	0.5358557319
5663	0.7211230089	0.5358511389
5664	0.7211371025	0.5358439801
5665	0.7211457152	0.5358385056
5666	0.7211464982	0.5358327093
5667	0.7211566769	0.5358275674
5668	0.7211668556	0.5358223308
5669	0.7211598088	0.5358150938
5670	0.7211621578	0.535809933
5671	0.7211582429	0.5358027906
5672	0.721155111	0.5357992196
5673	0.7211629407	0.5357906777
5674	0.7211582429	0.5357822367
5675	0.7211731194	0.5357724085
5676	0.7211809492	0.5357675018
5677	0.7211848641	0.5357626982
5678	0.7212044385	0.5357570264
5679	0.7212099194	0.5357526603
5680	0.72122323	0.5357436328
5681	0.7212169662	0.5357376514
5682	0.7212279279	0.5357293301
5683	0.7212451534	0.5357243748
5684	0.7212623789	0.5357149328
5685	0.7212428044	0.5357065203
5686	0.7212553321	0.5357021365
5687	0.7212623789	0.5356947653
5688	0.7212733406	0.5356832197
5689	0.7212717746	0.5356768879
5690	0.7212709916	0.5356684503
5691	0.7212725576	0.5356638912
5692	0.7212819533	0.5356556039
5693	0.7212999618	0.535649515
5694	0.7212944809	0.5356449168
5695	0.7213132724	0.5356371276
5696	0.721326583	0.5356308032
5697	0.7213398936	0.5356234901
5698	0.7213422426	0.5356183623
5699	0.721328932	0.5356122345
5700	0.7213359788	0.5356072918
5701	0.721326583	0.5356012727
5702	0.7213586851	0.5355953813
5703	0.7213586851	0.5355909673
5704	0.7213571191	0.535585502
5705	0.7213704298	0.535578942
5706	0.7213884382	0.5355741402
5707	0.7213868723	0.535570838
5708	0.721396268	0.5355659189
5709	0.721395485	0.5355598041
5710	0.7214025318	0.5355559361
5711	0.7214017489	0.5355492491
5712	0.7214009659	0.5355428444
5713	0.7214080127	0.5355345909
5714	0.7214213233	0.535529043
5715	0.7214377658	0.5355227306
5716	0.7214440296	0.5355186302
5717	0.7214471616	0.5355144646
5718	0.7214542083	0.535505642
5719	0.7214549913	0.5355020625
5720	0.7214573403	0.5354907199
5721	0.7214612551	0.5354865062
5722	0.7214573403	0.5354818132
5723	0.7214448126	0.5354784109
5724	0.7214573403	0.535467181
5725	0.721467519	0.5354618213
5726	0.72146517	0.5354566979
5727	0.7214683019	0.5354484916
5728	0.7214737828	0.5354394299
5729	0.7214753487	0.5354359804
5730	0.7214870934	0.5354296078
5731	0.7214878764	0.5354209079
5732	0.7214949232	0.5354128547
5733	0.7214988381	0.5354075332
5734	0.7215207614	0.5353953473
5735	0.7215238933	0.5353892641
5736	0.7215379869	0.5353830952
5737	0.7215465997	0.5353783823
5738	0.7215450337	0.535374045
5739	0.7216014081	0.5353642393
5740	0.7215865315	0.5353561577
5741	0.7215982762	0.5353507215
5742	0.7215998422	0.5353435
5743	0.7216147187	0.5353379474
5744	0.7216272464	0.5353296007
5745	0.7216170677	0.5353184437
5746	0.7216170677	0.5353073004
5747	0.7216194166	0.5353034895
5748	0.7216217655	0.535298806
5749	0.7216327272	0.5352941074
5750	0.7216272464	0.5352900675
5751	0.7216499527	0.5352840261
5752	0.7216632633	0.5352788593
5753	0.7216789229	0.5352713857
5754	0.7216804888	0.5352637334
5755	0.721675791	0.5352597347
5756	0.7216797059	0.5352536322
5757	0.7216922335	0.5352482429
5758	0.7216851867	0.5352449879
5759	0.7216937994	0.535237267
5760	0.7217118079	0.5352309313
5761	0.7217219866	0.5352235469
5762	0.7217345143	0.535219667
5763	0.7217392121	0.5352148689
5764	0.7217282505	0.5352099589
5765	0.7217298164	0.5352047474
5766	0.7217337313	0.5351976029
5767	0.7217376462	0.5351925681
5768	0.7217603525	0.5351858139
5769	0.7217658334	0.5351792129
5770	0.7217728802	0.5351747402
5771	0.7217822759	0.5351691408
5772	0.7217814929	0.5351642122
5773	0.7217807099	0.5351608811
5774	0.7217916716	0.5351551031
5775	0.7217955865	0.5351477669
5776	0.7218065482	0.5351441533
5777	0.7218026333	0.5351390347
5778	0.7218104631	0.5351286407
5779	0.7218167269	0.5351227889
5780	0.7218269056	0.5351193252
5781	0.7218206418	0.5351147497
5782	0.7218253397	0.5351079221
5783	0.7218245567	0.5351021958
5784	0.7218370843	0.5350970066
5785	0.7218292545	0.5350912357
5786	0.7218276886	0.5350860849
5787	0.7218245567	0.5350813243
5788	0.7218519609	0.5350721584
5789	0.7218582247	0.5350661885
5790	0.7218911098	0.5350613011
5791	0.7218777991	0.5350577261
5792	0.7218676204	0.535052668
5793	0.7218684034	0.5350481268
5794	0.7218535268	0.5350410325
5795	0.7218644885	0.5350326283
5796	0.7218785821	0.5350246742
5797	0.7218879779	0.5350205072
5798	0.7218887608	0.5350145056
5799	0.7218903268	0.5350095957
5800	0.7218958076	0.5350029573
5801	0.7218965906	0.5349979334
5802	0.7218973736	0.53499448
5803	0.721916165	0.5349886262
5804	0.721916165	0.5349835868
5805	0.7219239948	0.5349797172
5806	0.7219263437	0.5349762966
5807	0.7219333905	0.5349702253
5808	0.7219420033	0.5349613511
5809	0.721951399	0.5349557884
5810	0.7219568799	0.5349506547
5811	0.7219607948	0.5349461943
5812	0.7219670586	0.534941183
5813	0.7219560969	0.5349347745
5814	0.7219647096	0.5349277123
5815	0.7219748883	0.5349206155
5816	0.7219764543	0.5349151435
5817	0.7219788032	0.5349057127
5818	0.721986633	0.5349005463
5819	0.7219944628	0.534893897
5820	0.7219960287	0.5348871569
5821	0.7220054245	0.5348775872
5822	0.7220054245	0.5348725592
5823	0.7219991606	0.5348656001
5824	0.7220038585	0.5348598606
5825	0.7220046415	0.5348544513
5826	0.7220132542	0.5348441612
5827	0.7220265649	0.534839906
5828	0.7220257819	0.5348348819
5829	0.7220390925	0.534831727
5830	0.7220414414	0.5348275535
5831	0.7220492712	0.53481948
5832	0.722055535	0.5348114895
5833	0.722055535	0.5348047599
5834	0.7220649308	0.5348006231
5835	0.7220766754	0.5347947209
5836	0.7220931179	0.5347905454
5837	0.722089986	0.5347857856
5838	0.7220766754	0.5347775067
5839	0.7220860711	0.5347688107
5840	0.7220946839	0.5347628446
5841	0.7221001647	0.5347579194
5842	0.7220939009	0.5347524349
5843	0.7221017307	0.53474931
5844	0.7221040796	0.5347449316
5845	0.7221181732	0.5347399989
5846	0.7221299179	0.5347331659
5847	0.7221369647	0.5347284877
5848	0.7221471434	0.5347188293
5849	0.722160454	0.5347119342
5850	0.7221768965	0.5347086221
5851	0.7221737646	0.5347040354
5852	0.7221675008	0.53470171
5853	0.7221675008	0.5346971276
5854	0.7222074326	0.534687262
5855	0.7222191773	0.5346803305
5856	0.7222176114	0.5346706503
5857	0.722230922	0.5346647547
5858	0.7222317049	0.5346569093
5859	0.7222348369	0.5346526725
5860	0.7222356198	0.5346477949
5861	0.7222262241	0.5346417289
5862	0.7222340539	0.5346369011
5863	0.7222481475	0.5346279362
5864	0.7222324879	0.5346212639
5865	0.7222489305	0.5346166862
5866	0.7222567602	0.5346103958
5867	0.7222598921	0.5346027457
5868	0.7222551943	0.5345977965
5869	0.7222551943	0.5345947449
5870	0.7222559772	0.5345899608
5871	0.7222512794	0.534586117
5872	0.7222559772	0.5345806686
5873	0.7222700708	0.5345752843
5874	0.7222802496	0.5345689425
5875	0.7222959091	0.5345624127
5876	0.722300607	0.534557127
5877	0.7223092197	0.5345515041
5878	0.7223013899	0.534544898
5879	0.7222919942	0.5345377437
5880	0.7223280112	0.5345249334
5881	0.722334275	0.5345184962
5882	0.7223240963	0.5345131542
5883	0.722332709	0.5345058694
5884	0.7223319261	0.5344990493
5885	0.7223405388	0.5344936717
5886	0.7223561984	0.5344895539
5887	0.7223483686	0.5344840142
5888	0.7223585473	0.5344776604
5889	0.7223655941	0.5344704986
5890	0.7223663771	0.5344671035
5891	0.722370292	0.5344618441
5892	0.7223859515	0.5344540803
5893	0.7223883004	0.5344497152
5894	0.7223984791	0.5344445733
5895	0.7224000451	0.5344404266
5896	0.7224063089	0.5344320643
5897	0.7224290153	0.5344233923
5898	0.722437628	0.5344184267
5899	0.7224611173	0.5344073285
5900	0.7224697301	0.5344045572
5901	0.7224705131	0.5343952486
5902	0.7224493727	0.53438854
5903	0.7224799088	0.5343803579
5904	0.7224869556	0.5343762886
5905	0.7224947854	0.5343692976
5906	0.722508096	0.5343648219
5907	0.7225120109	0.5343595756
5908	0.7225237555	0.5343526457
5909	0.7225300194	0.5343472238
5910	0.7225355002	0.5343431523
5911	0.7225535087	0.5343376449
5912	0.7225511597	0.5343340706
5913	0.7225582065	0.5343282525
5914	0.7225746491	0.5343227895
5915	0.7225644704	0.5343186936
5916	0.7225903086	0.5343086042
5917	0.7225801299	0.5343018354
5918	0.7225668193	0.5342905884
5919	0.7225816959	0.5342858075
5920	0.7225871767	0.5342751909
5921	0.7225824788	0.534267896
5922	0.7226051852	0.5342637081
5923	0.7226051852	0.5342586128
5924	0.722610666	0.5342541401
5925	0.7226341554	0.5342445922
5926	0.7226224107	0.5342339463
5927	0.7225950065	0.5342247233
5928	0.7225950065	0.5342214617
5929	0.7225863937	0.5342115501
5930	0.7225809129	0.5342001865
5931	0.7226004873	0.5341935322
5932	0.7226247596	0.5341868029
5933	0.7226302405	0.5341833406
5934	0.7226505979	0.5341773732
5935	0.7226529468	0.5341739084
5936	0.7226646915	0.5341679327
5937	0.7226701723	0.5341602355
5938	0.7226717383	0.5341530014
5939	0.7226764361	0.5341461371
5940	0.722680351	0.5341383795
5941	0.7226905297	0.5341313331
5942	0.7226866148	0.5341262914
5943	0.7227101042	0.534117849
5944	0.7227249807	0.5341121498
5945	0.7227273297	0.5341089836
5946	0.7227202829	0.5340994549
5947	0.7227249807	0.534093962
5948	0.7227445552	0.5340897829
5949	0.7227461211	0.5340844571
5950	0.7227664785	0.5340740175
5951	0.7227750913	0.5340678034
5952	0.7227727424	0.5340650773
5953	0.722783704	0.5340616523
5954	0.7227962317	0.5340581462
5955	0.7227743083	0.534049724
5956	0.7227766573	0.5340443777
5957	0.7227797892	0.534035289
5958	0.7227750913	0.53402997
5959	0.7227774402	0.5340230454
5960	0.722786836	0.534015094
5961	0.7227578658	0.5340083255
5962	0.7227445552	0.5340042863
5963	0.7227547339	0.5339989629
5964	0.7227578658	0.5339919987
5965	0.7227555169	0.5339870957
5966	0.7227594317	0.5339831722
5967	0.7227578658	0.5339772619
5968	0.7227656956	0.5339693748
5969	0.722786836	0.5339618532
5970	0.7228079763	0.5339570743
5971	0.722820504	0.5339504373
5972	0.7228142402	0.5339448035
5973	0.7228228529	0.5339409846
5974	0.7228275508	0.5339326323
5975	0.7228314657	0.5339279588
5976	0.722855738	0.5339185953
5977	0.7228643507	0.533911945
5978	0.7228870571	0.5339054788
5979	0.722890972	0.5338965929
5980	0.7228948868	0.5338907084
5981	0.7229081975	0.5338848009
5982	0.7229215081	0.5338788214
5983	0.7229262059	0.5338713102
5984	0.7229081975	0.5338623184
5985	0.7229168102	0.5338596276
5986	0.7229489123	0.5338555704
5987	0.7229402995	0.5338481371
5988	0.7229426485	0.5338434405
5989	0.7229387336	0.5338360324
5990	0.7229465634	0.5338314491
5991	0.7229559591	0.533825193
5992	0.722957525	0.5338212097
5993	0.7229512612	0.5338163173
5994	0.7229684867	0.5338113388
5995	0.7229684867	0.5338046877
5996	0.7229692697	0.5338002407
5997	0.7229802314	0.5337920473
5998	0.7229661378	0.5337873286
5999	0.7229724016	0.5337793944
6000	0.7229716186	0.5337763475
6001	0.7229888441	0.5337709724
6002	0.7230021548	0.5337673528
6003	0.7230217292	0.5337576797
6004	0.7230217292	0.5337527246
6005	0.7230068526	0.5337477442
6006	0.7230099845	0.5337415857
6007	0.7230162483	0.5337382842
6008	0.7230264271	0.5337338397
6009	0.7230366058	0.5337221216
6010	0.7230452185	0.533714733
6011	0.7230475674	0.533709247
6012	0.7230553972	0.5337053447
6013	0.7230585291	0.5336986975
6014	0.7230561802	0.5336930788
6015	0.7230553972	0.5336857091
6016	0.7230522653	0.5336810163
6017	0.7230530483	0.5336753358
6018	0.7230718397	0.5336673669
6019	0.7230765376	0.5336628257
6020	0.7230718397	0.5336560207
6021	0.7230835844	0.533650907
6022	0.723099244	0.533645861
6023	0.723096112	0.5336400437
6024	0.7230820185	0.5336338903
6025	0.7231031588	0.5336295265
6026	0.7231047248	0.5336259625
6027	0.7231282141	0.5336186569
6028	0.7231485715	0.5336099704
6029	0.7231509205	0.5336039684
6030	0.7231540524	0.5335972179
6031	0.7231751928	0.5335887269
6032	0.7231744098	0.5335840939
6033	0.7231845885	0.5335749133
6034	0.7231845885	0.5335663559
6035	0.7231963332	0.5335612194
6036	0.7232088608	0.5335536977
6037	0.7232260863	0.5335458748
6038	0.7232534905	0.5335398474
6039	0.7232519246	0.5335304415
6040	0.7232605373	0.5335267616
6041	0.7232683671	0.5335213711
6042	0.7232777628	0.5335127141
6043	0.7232855926	0.5335060231
6044	0.7232949883	0.5335014492
6045	0.7233208266	0.5334931471
6046	0.7233310053	0.5334864508
6047	0.7233302223	0.5334817217
6048	0.7233450989	0.5334777812
6049	0.7233521457	0.5334721248
6050	0.7233482308	0.5334682336
6051	0.7233482308	0.5334638461
6052	0.7233568435	0.5334568334
6053	0.7233521457	0.5334515358
6054	0.7233482308	0.5334435945
6055	0.7233466648	0.5334353962
6056	0.7233732861	0.5334259526
6057	0.7233795499	0.5334213858
6058	0.7233850307	0.5334176909
6059	0.7234030392	0.5334129049
6060	0.7234030392	0.5334058093
6061	0.7234077371	0.5334012324
6062	0.7234077371	0.5333942259
6063	0.7234030392	0.5333902235
6064	0.723411652	0.5333831158
6065	0.7234124349	0.533379788
6066	0.7233983413	0.5333677385
6067	0.7234022562	0.5333640575
6068	0.7234163498	0.5333587872
6069	0.7234077371	0.5333512603
6070	0.723409303	0.5333456322
6071	0.7234186988	0.533339284
6072	0.7234241796	0.5333341459
6073	0.7234194817	0.533325915
6074	0.7234320094	0.5333184595
6075	0.7234414051	0.5333103584
6076	0.7234562817	0.5333050991
6077	0.7234664604	0.533299514
6078	0.7234656774	0.533294319
6079	0.7234813369	0.5332822239
6080	0.7234829029	0.5332756123
6081	0.7234891667	0.5332703427
6082	0.723479771	0.5332626742
6083	0.7234985625	0.5332574198
6084	0.7234985625	0.5332537146
6085	0.723512656	0.5332483993
6086	0.7235165709	0.5332412724
6087	0.7235580687	0.5332332651
6088	0.7235525879	0.5332284329
6089	0.7235682474	0.5332229783
6090	0.7235760772	0.533216966
6091	0.7235392773	0.533210396
6092	0.7235533709	0.5332049632
6093	0.7235518049	0.5331977482
6094	0.7235698134	0.5331881177
6095	0.7235705964	0.5331825492
6096	0.7235815581	0.5331790645
6097	0.7235862559	0.533172783
